sale_id,sale_date,product_name,city_name,price,total_amount,Product_Total_Sales
7728,2024-02-23,"Coffee Beans (500g)",Lucknow,600,6000,4244300
7731,2024-02-23,"Coffee Beans (500g)",Delhi,600,11400,4244300
7730,2024-02-23,"Coffee Beans (500g)",Delhi,600,11400,4244300
7756,2024-02-24,"Coffee Beans (500g)",Surat,600,6600,4299500
7755,2024-02-24,"Coffee Beans (500g)",Nagpur,600,10200,4299500
7754,2024-02-24,"Coffee Beans (500g)",Bangalore,600,8400,4299500
7751,2024-02-24,"Coffee Beans (500g)",Bangalore,600,7200,4299500
7757,2024-02-24,"Coffee Beans (500g)",Kanpur,600,6600,4299500
7753,2024-02-24,"Coffee Beans (500g)",Nagpur,600,6000,4299500
7752,2024-02-24,"Coffee Beans (500g)",Nagpur,600,10200,4299500
7792,2024-02-25,"Coffee Beans (500g)",Kolkata,600,9600,4376900
7784,2024-02-25,"Coffee Beans (500g)",Ahmedabad,600,11400,4376900
7786,2024-02-25,"Coffee Beans (500g)",Jaipur,600,4800,4376900
7785,2024-02-25,"Coffee Beans (500g)",Chennai,600,12000,4376900
7795,2024-02-25,"Coffee Beans (500g)",Hyderabad,600,4800,4376900
7794,2024-02-25,"Coffee Beans (500g)",Pune,600,7800,4376900
7793,2024-02-25,"Coffee Beans (500g)",Kanpur,600,7800,4376900
7791,2024-02-25,"Coffee Beans (500g)",Jaipur,600,3000,4376900
7788,2024-02-25,"Coffee Beans (500g)",Chennai,600,5400,4376900
7787,2024-02-25,"Coffee Beans (500g)",Chennai,600,3000,4376900
7790,2024-02-25,"Coffee Beans (500g)",Bangalore,600,4800,4376900
7789,2024-02-25,"Coffee Beans (500g)",Bangalore,600,3000,4376900
7819,2024-02-26,"Coffee Beans (500g)",Bangalore,600,10800,4429100
7815,2024-02-26,"Coffee Beans (500g)",Bangalore,600,6600,4429100
7814,2024-02-26,"Coffee Beans (500g)",Jaipur,600,5400,4429100
7817,2024-02-26,"Coffee Beans (500g)",Delhi,600,4200,4429100
7820,2024-02-26,"Coffee Beans (500g)",Nagpur,600,11400,4429100
7818,2024-02-26,"Coffee Beans (500g)",Pune,600,8400,4429100
7816,2024-02-26,"Coffee Beans (500g)",Jaipur,600,5400,4429100
7852,2024-02-27,"Coffee Beans (500g)",Pune,600,12000,4462700
7854,2024-02-27,"Coffee Beans (500g)",Jaipur,600,6600,4462700
7855,2024-02-27,"Coffee Beans (500g)",Pune,600,9600,4462700
7853,2024-02-27,"Coffee Beans (500g)",Delhi,600,5400,4462700
7882,2024-02-28,"Coffee Beans (500g)",Mumbai,600,10800,4536500
7876,2024-02-28,"Coffee Beans (500g)",Pune,600,3600,4536500
7879,2024-02-28,"Coffee Beans (500g)",Pune,600,6600,4536500
7881,2024-02-28,"Coffee Beans (500g)",Jaipur,600,12000,4536500
7878,2024-02-28,"Coffee Beans (500g)",Jaipur,600,11400,4536500
7875,2024-02-28,"Coffee Beans (500g)",Jaipur,600,11400,4536500
7880,2024-02-28,"Coffee Beans (500g)",Surat,600,10200,4536500
7877,2024-02-28,"Coffee Beans (500g)",Bangalore,600,4200,4536500
7874,2024-02-28,"Coffee Beans (500g)",Hyderabad,600,3600,4536500
7909,2024-02-29,"Coffee Beans (500g)",Jaipur,600,3600,4588700
7911,2024-02-29,"Coffee Beans (500g)",Indore,600,4200,4588700
7903,2024-02-29,"Coffee Beans (500g)",Delhi,600,3000,4588700
7904,2024-02-29,"Coffee Beans (500g)",Chennai,600,7800,4588700
7902,2024-02-29,"Coffee Beans (500g)",Chennai,600,10200,4588700
7907,2024-02-29,"Coffee Beans (500g)",Bangalore,600,3000,4588700
7910,2024-02-29,"Coffee Beans (500g)",Kanpur,600,4200,4588700
7908,2024-02-29,"Coffee Beans (500g)",Indore,600,3600,4588700
7906,2024-02-29,"Coffee Beans (500g)",Indore,600,9000,4588700
7905,2024-02-29,"Coffee Beans (500g)",Pune,600,3600,4588700
7960,2024-03-01,"Coffee Beans (500g)",Delhi,600,6600,4705100
7961,2024-03-01,"Coffee Beans (500g)",Lucknow,600,10200,4705100
7952,2024-03-01,"Coffee Beans (500g)",Jaipur,600,4800,4705100
7955,2024-03-01,"Coffee Beans (500g)",Pune,600,5400,4705100
7958,2024-03-01,"Coffee Beans (500g)",Delhi,600,6000,4705100
7950,2024-03-01,"Coffee Beans (500g)",Delhi,600,7800,4705100
7956,2024-03-01,"Coffee Beans (500g)",Ahmedabad,600,9000,4705100
7951,2024-03-01,"Coffee Beans (500g)",Jaipur,600,6000,4705100
7949,2024-03-01,"Coffee Beans (500g)",Delhi,600,10200,4705100
7948,2024-03-01,"Coffee Beans (500g)",Delhi,600,10200,4705100
7962,2024-03-01,"Coffee Beans (500g)",Pune,600,12000,4705100
7957,2024-03-01,"Coffee Beans (500g)",Chennai,600,4200,4705100
7954,2024-03-01,"Coffee Beans (500g)",Bangalore,600,10800,4705100
7953,2024-03-01,"Coffee Beans (500g)",Bangalore,600,9600,4705100
7959,2024-03-01,"Coffee Beans (500g)",Bangalore,600,3600,4705100
8017,2024-03-02,"Coffee Beans (500g)",Bangalore,600,6000,4788500
8012,2024-03-02,"Coffee Beans (500g)",Bangalore,600,9600,4788500
8023,2024-03-02,"Coffee Beans (500g)",Delhi,600,7200,4788500
8013,2024-03-02,"Coffee Beans (500g)",Pune,600,4800,4788500
8016,2024-03-02,"Coffee Beans (500g)",Delhi,600,7200,4788500
8018,2024-03-02,"Coffee Beans (500g)",Pune,600,4800,4788500
8022,2024-03-02,"Coffee Beans (500g)",Pune,600,6600,4788500
8020,2024-03-02,"Coffee Beans (500g)",Indore,600,6600,4788500
8015,2024-03-02,"Coffee Beans (500g)",Chennai,600,5400,4788500
8021,2024-03-02,"Coffee Beans (500g)",Chennai,600,9600,4788500
8014,2024-03-02,"Coffee Beans (500g)",Kanpur,600,6000,4788500
8019,2024-03-02,"Coffee Beans (500g)",Jaipur,600,9600,4788500
8051,2024-03-03,"Coffee Beans (500g)",Jaipur,600,12000,4840700
8049,2024-03-03,"Coffee Beans (500g)",Delhi,600,6600,4840700
8047,2024-03-03,"Coffee Beans (500g)",Delhi,600,6600,4840700
8052,2024-03-03,"Coffee Beans (500g)",Pune,600,9600,4840700
8048,2024-03-03,"Coffee Beans (500g)",Bangalore,600,6600,4840700
8050,2024-03-03,"Coffee Beans (500g)",Mumbai,600,10800,4840700
8075,2024-03-04,"Coffee Beans (500g)",Pune,600,6000,4928900
8083,2024-03-04,"Coffee Beans (500g)",Delhi,600,6600,4928900
8080,2024-03-04,"Coffee Beans (500g)",Delhi,600,12000,4928900
8074,2024-03-04,"Coffee Beans (500g)",Jaipur,600,12000,4928900
8082,2024-03-04,"Coffee Beans (500g)",Delhi,600,4200,4928900
8078,2024-03-04,"Coffee Beans (500g)",Indore,600,9000,4928900
8076,2024-03-04,"Coffee Beans (500g)",Pune,600,4800,4928900
8081,2024-03-04,"Coffee Beans (500g)",Kanpur,600,8400,4928900
8079,2024-03-04,"Coffee Beans (500g)",Chennai,600,10200,4928900
8077,2024-03-04,"Coffee Beans (500g)",Chennai,600,12000,4928900
8084,2024-03-04,"Coffee Beans (500g)",Chennai,600,3000,4928900
8115,2024-03-05,"Coffee Beans (500g)",Pune,600,6000,4976900
8121,2024-03-05,"Coffee Beans (500g)",Delhi,600,4200,4976900
8120,2024-03-05,"Coffee Beans (500g)",Surat,600,3600,4976900
8116,2024-03-05,"Coffee Beans (500g)",Delhi,600,8400,4976900
8118,2024-03-05,"Coffee Beans (500g)",Surat,600,6000,4976900
8117,2024-03-05,"Coffee Beans (500g)",Delhi,600,5400,4976900
8119,2024-03-05,"Coffee Beans (500g)",Delhi,600,11400,4976900
8122,2024-03-05,"Coffee Beans (500g)",Bangalore,600,3000,4976900
8149,2024-03-06,"Coffee Beans (500g)",Pune,600,3600,4990700
8148,2024-03-06,"Coffee Beans (500g)",Chennai,600,6600,4990700
8147,2024-03-06,"Coffee Beans (500g)",Jaipur,600,3600,4990700
8175,2024-03-07,"Coffee Beans (500g)",Jaipur,600,6000,5029700
8173,2024-03-07,"Coffee Beans (500g)",Lucknow,600,7800,5029700
8174,2024-03-07,"Coffee Beans (500g)",Delhi,600,9600,5029700
8172,2024-03-07,"Coffee Beans (500g)",Chennai,600,8400,5029700
8171,2024-03-07,"Coffee Beans (500g)",Mumbai,600,7200,5029700
8207,2024-03-08,"Coffee Beans (500g)",Mumbai,600,8400,5066900
8206,2024-03-08,"Coffee Beans (500g)",Delhi,600,4200,5066900
8208,2024-03-08,"Coffee Beans (500g)",Pune,600,6000,5066900
8210,2024-03-08,"Coffee Beans (500g)",Pune,600,3000,5066900
8205,2024-03-08,"Coffee Beans (500g)",Jaipur,600,3000,5066900
8204,2024-03-08,"Coffee Beans (500g)",Kanpur,600,8400,5066900
8209,2024-03-08,"Coffee Beans (500g)",Kolkata,600,4200,5066900
8236,2024-03-09,"Coffee Beans (500g)",Mumbai,600,9600,5105300
8233,2024-03-09,"Coffee Beans (500g)",Ahmedabad,600,5400,5105300
8235,2024-03-09,"Coffee Beans (500g)",Pune,600,11400,5105300
8234,2024-03-09,"Coffee Beans (500g)",Kanpur,600,12000,5105300
8256,2024-03-10,"Coffee Beans (500g)",Delhi,600,9600,5147300
8259,2024-03-10,"Coffee Beans (500g)",Delhi,600,6000,5147300
8257,2024-03-10,"Coffee Beans (500g)",Chennai,600,11400,5147300
8258,2024-03-10,"Coffee Beans (500g)",Chennai,600,5400,5147300
8260,2024-03-10,"Coffee Beans (500g)",Chennai,600,9600,5147300
8281,2024-03-11,"Coffee Beans (500g)",Ahmedabad,600,10200,5206100
8287,2024-03-11,"Coffee Beans (500g)",Nagpur,600,9000,5206100
8282,2024-03-11,"Coffee Beans (500g)",Mumbai,600,7200,5206100
8284,2024-03-11,"Coffee Beans (500g)",Delhi,600,4800,5206100
8283,2024-03-11,"Coffee Beans (500g)",Pune,600,9000,5206100
8285,2024-03-11,"Coffee Beans (500g)",Delhi,600,11400,5206100
8286,2024-03-11,"Coffee Beans (500g)",Delhi,600,7200,5206100
8314,2024-03-12,"Coffee Beans (500g)",Jaipur,600,11400,5231300
8315,2024-03-12,"Coffee Beans (500g)",Bangalore,600,7200,5231300
8317,2024-03-12,"Coffee Beans (500g)",Nagpur,600,3000,5231300
8316,2024-03-12,"Coffee Beans (500g)",Pune,600,3600,5231300
8339,2024-03-13,"Coffee Beans (500g)",Surat,600,5400,5269100
8341,2024-03-13,"Coffee Beans (500g)",Kanpur,600,5400,5269100
8340,2024-03-13,"Coffee Beans (500g)",Delhi,600,11400,5269100
8337,2024-03-13,"Coffee Beans (500g)",Chennai,600,4800,5269100
8336,2024-03-13,"Coffee Beans (500g)",Jaipur,600,4800,5269100
8338,2024-03-13,"Coffee Beans (500g)",Pune,600,6000,5269100
8368,2024-03-14,"Coffee Beans (500g)",Indore,600,3600,5321300
8367,2024-03-14,"Coffee Beans (500g)",Chennai,600,9000,5321300
8366,2024-03-14,"Coffee Beans (500g)",Chennai,600,9600,5321300
8371,2024-03-14,"Coffee Beans (500g)",Jaipur,600,10800,5321300
8370,2024-03-14,"Coffee Beans (500g)",Kanpur,600,5400,5321300
8369,2024-03-14,"Coffee Beans (500g)",Kanpur,600,5400,5321300
8372,2024-03-14,"Coffee Beans (500g)",Bangalore,600,8400,5321300
8401,2024-03-15,"Coffee Beans (500g)",Bangalore,600,6600,5368700
8399,2024-03-15,"Coffee Beans (500g)",Lucknow,600,4800,5368700
8396,2024-03-15,"Coffee Beans (500g)",Delhi,600,7200,5368700
8398,2024-03-15,"Coffee Beans (500g)",Surat,600,7800,5368700
8397,2024-03-15,"Coffee Beans (500g)",Jaipur,600,9600,5368700
8395,2024-03-15,"Coffee Beans (500g)",Pune,600,4200,5368700
8400,2024-03-15,"Coffee Beans (500g)",Kolkata,600,7200,5368700
8425,2024-03-16,"Coffee Beans (500g)",Hyderabad,600,10800,5480300
8423,2024-03-16,"Coffee Beans (500g)",Kanpur,600,3000,5480300
8430,2024-03-16,"Coffee Beans (500g)",Delhi,600,9000,5480300
8427,2024-03-16,"Coffee Beans (500g)",Delhi,600,3000,5480300
8429,2024-03-16,"Coffee Beans (500g)",Mumbai,600,6600,5480300
8431,2024-03-16,"Coffee Beans (500g)",Chennai,600,9000,5480300
8421,2024-03-16,"Coffee Beans (500g)",Chennai,600,10800,5480300
8428,2024-03-16,"Coffee Beans (500g)",Bangalore,600,6000,5480300
8433,2024-03-16,"Coffee Beans (500g)",Bangalore,600,11400,5480300
8426,2024-03-16,"Coffee Beans (500g)",Jaipur,600,7800,5480300
8422,2024-03-16,"Coffee Beans (500g)",Pune,600,6000,5480300
8432,2024-03-16,"Coffee Beans (500g)",Jaipur,600,12000,5480300
8434,2024-03-16,"Coffee Beans (500g)",Delhi,600,9000,5480300
8424,2024-03-16,"Coffee Beans (500g)",Pune,600,7200,5480300
8464,2024-03-17,"Coffee Beans (500g)",Chennai,600,5400,5525900
8463,2024-03-17,"Coffee Beans (500g)",Chennai,600,11400,5525900
8462,2024-03-17,"Coffee Beans (500g)",Surat,600,6600,5525900
8461,2024-03-17,"Coffee Beans (500g)",Ahmedabad,600,10800,5525900
8460,2024-03-17,"Coffee Beans (500g)",Ahmedabad,600,11400,5525900
8486,2024-03-18,"Coffee Beans (500g)",Jaipur,600,7200,5594300
8484,2024-03-18,"Coffee Beans (500g)",Surat,600,9600,5594300
8487,2024-03-18,"Coffee Beans (500g)",Chennai,600,4200,5594300
8488,2024-03-18,"Coffee Beans (500g)",Kanpur,600,7800,5594300
8489,2024-03-18,"Coffee Beans (500g)",Pune,600,5400,5594300
8491,2024-03-18,"Coffee Beans (500g)",Pune,600,6000,5594300
8485,2024-03-18,"Coffee Beans (500g)",Jaipur,600,9000,5594300
8483,2024-03-18,"Coffee Beans (500g)",Hyderabad,600,7200,5594300
8490,2024-03-18,"Coffee Beans (500g)",Indore,600,12000,5594300
8526,2024-03-19,"Coffee Beans (500g)",Pune,600,5400,5636300
8527,2024-03-19,"Coffee Beans (500g)",Chennai,600,6600,5636300
8529,2024-03-19,"Coffee Beans (500g)",Bangalore,600,10200,5636300
8530,2024-03-19,"Coffee Beans (500g)",Bangalore,600,9600,5636300
8528,2024-03-19,"Coffee Beans (500g)",Bangalore,600,10200,5636300
8545,2024-03-20,"Coffee Beans (500g)",Chennai,600,7200,5679500
8546,2024-03-20,"Coffee Beans (500g)",Pune,600,3600,5679500
8544,2024-03-20,"Coffee Beans (500g)",Jaipur,600,7200,5679500
8548,2024-03-20,"Coffee Beans (500g)",Chennai,600,11400,5679500
8547,2024-03-20,"Coffee Beans (500g)",Delhi,600,6000,5679500
8543,2024-03-20,"Coffee Beans (500g)",Jaipur,600,4800,5679500
8542,2024-03-20,"Coffee Beans (500g)",Kolkata,600,3000,5679500
8572,2024-03-21,"Coffee Beans (500g)",Jaipur,600,10200,5727500
8567,2024-03-21,"Coffee Beans (500g)",Delhi,600,11400,5727500
8573,2024-03-21,"Coffee Beans (500g)",Mumbai,600,7200,5727500
8570,2024-03-21,"Coffee Beans (500g)",Hyderabad,600,7200,5727500
8569,2024-03-21,"Coffee Beans (500g)",Mumbai,600,3000,5727500
8571,2024-03-21,"Coffee Beans (500g)",Pune,600,6000,5727500
8568,2024-03-21,"Coffee Beans (500g)",Pune,600,3000,5727500
8604,2024-03-22,"Coffee Beans (500g)",Mumbai,600,3000,5744900
8602,2024-03-22,"Coffee Beans (500g)",Delhi,600,3600,5744900
8603,2024-03-22,"Coffee Beans (500g)",Jaipur,600,10800,5744900
8634,2024-03-23,"Coffee Beans (500g)",Delhi,600,8400,5799500
8631,2024-03-23,"Coffee Beans (500g)",Jaipur,600,8400,5799500
8633,2024-03-23,"Coffee Beans (500g)",Chennai,600,7800,5799500
8635,2024-03-23,"Coffee Beans (500g)",Chennai,600,10800,5799500
8636,2024-03-23,"Coffee Beans (500g)",Jaipur,600,5400,5799500
8637,2024-03-23,"Coffee Beans (500g)",Pune,600,8400,5799500
8632,2024-03-23,"Coffee Beans (500g)",Pune,600,5400,5799500
8670,2024-03-24,"Coffee Beans (500g)",Pune,600,10800,5884100
8664,2024-03-24,"Coffee Beans (500g)",Hyderabad,600,5400,5884100
8668,2024-03-24,"Coffee Beans (500g)",Mumbai,600,5400,5884100
8666,2024-03-24,"Coffee Beans (500g)",Pune,600,10200,5884100
8663,2024-03-24,"Coffee Beans (500g)",Bangalore,600,10800,5884100
8667,2024-03-24,"Coffee Beans (500g)",Kanpur,600,7800,5884100
8660,2024-03-24,"Coffee Beans (500g)",Kolkata,600,8400,5884100
8665,2024-03-24,"Coffee Beans (500g)",Delhi,600,6600,5884100
8659,2024-03-24,"Coffee Beans (500g)",Ahmedabad,600,3600,5884100
8662,2024-03-24,"Coffee Beans (500g)",Kanpur,600,3600,5884100
8661,2024-03-24,"Coffee Beans (500g)",Pune,600,4800,5884100
8669,2024-03-24,"Coffee Beans (500g)",Chennai,600,7200,5884100
8695,2024-03-25,"Coffee Beans (500g)",Bangalore,600,4200,5924900
8694,2024-03-25,"Coffee Beans (500g)",Pune,600,7800,5924900
8697,2024-03-25,"Coffee Beans (500g)",Hyderabad,600,7800,5924900
8693,2024-03-25,"Coffee Beans (500g)",Pune,600,3600,5924900
8692,2024-03-25,"Coffee Beans (500g)",Mumbai,600,7800,5924900
8696,2024-03-25,"Coffee Beans (500g)",Jaipur,600,9600,5924900
8718,2024-03-26,"Coffee Beans (500g)",Indore,600,9000,5941100
8717,2024-03-26,"Coffee Beans (500g)",Jaipur,600,7200,5941100
8743,2024-03-27,"Coffee Beans (500g)",Surat,600,7800,5960900
8745,2024-03-27,"Coffee Beans (500g)",Ahmedabad,600,4800,5960900
8744,2024-03-27,"Coffee Beans (500g)",Delhi,600,7200,5960900
8777,2024-03-28,"Coffee Beans (500g)",Surat,600,5400,6034100
8770,2024-03-28,"Coffee Beans (500g)",Delhi,600,9000,6034100
8776,2024-03-28,"Coffee Beans (500g)",Bangalore,600,8400,6034100
8778,2024-03-28,"Coffee Beans (500g)",Chennai,600,6000,6034100
8771,2024-03-28,"Coffee Beans (500g)",Delhi,600,6000,6034100
8773,2024-03-28,"Coffee Beans (500g)",Delhi,600,5400,6034100
8774,2024-03-28,"Coffee Beans (500g)",Pune,600,9000,6034100
8772,2024-03-28,"Coffee Beans (500g)",Delhi,600,9000,6034100
8775,2024-03-28,"Coffee Beans (500g)",Jaipur,600,4800,6034100
8769,2024-03-28,"Coffee Beans (500g)",Pune,600,10200,6034100
8804,2024-03-29,"Coffee Beans (500g)",Pune,600,10800,6098900
8806,2024-03-29,"Coffee Beans (500g)",Jaipur,600,5400,6098900
8803,2024-03-29,"Coffee Beans (500g)",Delhi,600,9000,6098900
8808,2024-03-29,"Coffee Beans (500g)",Jaipur,600,11400,6098900
8809,2024-03-29,"Coffee Beans (500g)",Jaipur,600,6600,6098900
8810,2024-03-29,"Coffee Beans (500g)",Chennai,600,11400,6098900
8805,2024-03-29,"Coffee Beans (500g)",Delhi,600,7200,6098900
8807,2024-03-29,"Coffee Beans (500g)",Delhi,600,3000,6098900
8832,2024-03-30,"Coffee Beans (500g)",Mumbai,600,3000,6191300
8830,2024-03-30,"Coffee Beans (500g)",Surat,600,12000,6191300
8824,2024-03-30,"Coffee Beans (500g)",Pune,600,4200,6191300
8831,2024-03-30,"Coffee Beans (500g)",Delhi,600,9600,6191300
8834,2024-03-30,"Coffee Beans (500g)",Jaipur,600,11400,6191300
8828,2024-03-30,"Coffee Beans (500g)",Nagpur,600,10800,6191300
8829,2024-03-30,"Coffee Beans (500g)",Mumbai,600,9000,6191300
8827,2024-03-30,"Coffee Beans (500g)",Delhi,600,9000,6191300
8833,2024-03-30,"Coffee Beans (500g)",Nagpur,600,8400,6191300
8826,2024-03-30,"Coffee Beans (500g)",Nagpur,600,3000,6191300
8825,2024-03-30,"Coffee Beans (500g)",Delhi,600,12000,6191300
8861,2024-03-31,"Coffee Beans (500g)",Kanpur,600,3000,6251300
8862,2024-03-31,"Coffee Beans (500g)",Pune,600,10800,6251300
8863,2024-03-31,"Coffee Beans (500g)",Indore,600,7800,6251300
8860,2024-03-31,"Coffee Beans (500g)",Chennai,600,4800,6251300
8859,2024-03-31,"Coffee Beans (500g)",Chennai,600,11400,6251300
8865,2024-03-31,"Coffee Beans (500g)",Delhi,600,12000,6251300
8864,2024-03-31,"Coffee Beans (500g)",Delhi,600,10200,6251300
8873,2024-04-01,"Coffee Beans (500g)",Delhi,600,11400,6266300
8874,2024-04-01,"Coffee Beans (500g)",Delhi,600,3600,6266300
8883,2024-04-02,"Coffee Beans (500g)",Pune,600,12000,6287900
8884,2024-04-02,"Coffee Beans (500g)",Nagpur,600,9600,6287900
8891,2024-04-03,"Coffee Beans (500g)",Pune,600,3000,6307700
8889,2024-04-03,"Coffee Beans (500g)",Jaipur,600,10800,6307700
8890,2024-04-03,"Coffee Beans (500g)",Pune,600,6000,6307700
8901,2024-04-04,"Coffee Beans (500g)",Surat,600,4800,6323300
8900,2024-04-04,"Coffee Beans (500g)",Pune,600,10800,6323300
8917,2024-04-06,"Coffee Beans (500g)",Kanpur,600,5400,6328700
8924,2024-04-07,"Coffee Beans (500g)",Delhi,600,5400,6344300
8923,2024-04-07,"Coffee Beans (500g)",Chennai,600,10200,6344300
8928,2024-04-08,"Coffee Beans (500g)",Jaipur,600,4800,6349100
8936,2024-04-09,"Coffee Beans (500g)",Hyderabad,600,4200,6358100
8935,2024-04-09,"Coffee Beans (500g)",Delhi,600,4800,6358100
8941,2024-04-10,"Coffee Beans (500g)",Chennai,600,6600,6372500
8942,2024-04-10,"Coffee Beans (500g)",Bangalore,600,4800,6372500
8943,2024-04-10,"Coffee Beans (500g)",Lucknow,600,3000,6372500
8958,2024-04-12,"Coffee Beans (500g)",Hyderabad,600,3000,6397100
8957,2024-04-12,"Coffee Beans (500g)",Bangalore,600,5400,6397100
8955,2024-04-12,"Coffee Beans (500g)",Pune,600,10800,6397100
8956,2024-04-12,"Coffee Beans (500g)",Hyderabad,600,5400,6397100
8985,2024-04-15,"Coffee Beans (500g)",Ahmedabad,600,11400,6413900
8984,2024-04-15,"Coffee Beans (500g)",Surat,600,5400,6413900
8996,2024-04-16,"Coffee Beans (500g)",Pune,600,6000,6440300
8994,2024-04-16,"Coffee Beans (500g)",Indore,600,9000,6440300
8997,2024-04-16,"Coffee Beans (500g)",Bangalore,600,4200,6440300
8995,2024-04-16,"Coffee Beans (500g)",Delhi,600,7200,6440300
9005,2024-04-17,"Coffee Beans (500g)",Delhi,600,7800,6448100
9014,2024-04-18,"Coffee Beans (500g)",Ahmedabad,600,7800,6482300
9015,2024-04-18,"Coffee Beans (500g)",Chennai,600,9000,6482300
9016,2024-04-18,"Coffee Beans (500g)",Pune,600,10800,6482300
9017,2024-04-18,"Coffee Beans (500g)",Nagpur,600,6600,6482300
9027,2024-04-19,"Coffee Beans (500g)",Pune,600,7800,6500900
9026,2024-04-19,"Coffee Beans (500g)",Bangalore,600,10800,6500900
9037,2024-04-20,"Coffee Beans (500g)",Ahmedabad,600,6600,6516500
9038,2024-04-20,"Coffee Beans (500g)",Delhi,600,9000,6516500
9043,2024-04-21,"Coffee Beans (500g)",Chennai,600,6600,6533900
9042,2024-04-21,"Coffee Beans (500g)",Jaipur,600,10800,6533900
9052,2024-04-22,"Coffee Beans (500g)",Surat,600,4800,6569300
9054,2024-04-22,"Coffee Beans (500g)",Delhi,600,4800,6569300
9056,2024-04-22,"Coffee Beans (500g)",Mumbai,600,8400,6569300
9053,2024-04-22,"Coffee Beans (500g)",Surat,600,12000,6569300
9055,2024-04-22,"Coffee Beans (500g)",Nagpur,600,5400,6569300
9071,2024-04-24,"Coffee Beans (500g)",Bangalore,600,10800,6595700
9069,2024-04-24,"Coffee Beans (500g)",Bangalore,600,3000,6595700
9070,2024-04-24,"Coffee Beans (500g)",Pune,600,7800,6595700
9072,2024-04-24,"Coffee Beans (500g)",Lucknow,600,4800,6595700
9081,2024-04-25,"Coffee Beans (500g)",Chennai,600,6600,6602300
9088,2024-04-26,"Coffee Beans (500g)",Pune,600,8400,6637700
9090,2024-04-26,"Coffee Beans (500g)",Jaipur,600,4800,6637700
9089,2024-04-26,"Coffee Beans (500g)",Pune,600,10800,6637700
9091,2024-04-26,"Coffee Beans (500g)",Delhi,600,11400,6637700
9095,2024-04-27,"Coffee Beans (500g)",Kolkata,600,6000,6651500
9094,2024-04-27,"Coffee Beans (500g)",Jaipur,600,7800,6651500
9103,2024-04-28,"Coffee Beans (500g)",Kanpur,600,9600,6677300
9102,2024-04-28,"Coffee Beans (500g)",Jaipur,600,6000,6677300
9104,2024-04-28,"Coffee Beans (500g)",Chennai,600,10200,6677300
9115,2024-04-30,"Coffee Beans (500g)",Chennai,600,10800,6688100
9136,2024-05-01,"Coffee Beans (500g)",Chennai,600,8400,6718100
9137,2024-05-01,"Coffee Beans (500g)",Chennai,600,4200,6718100
9141,2024-05-01,"Coffee Beans (500g)",Surat,600,3600,6718100
9139,2024-05-01,"Coffee Beans (500g)",Delhi,600,3600,6718100
9140,2024-05-01,"Coffee Beans (500g)",Pune,600,4800,6718100
9138,2024-05-01,"Coffee Beans (500g)",Jaipur,600,5400,6718100
9149,2024-05-02,"Coffee Beans (500g)",Kanpur,600,3600,6721700
9159,2024-05-03,"Coffee Beans (500g)",Chennai,600,10200,6731900
9168,2024-05-04,"Coffee Beans (500g)",Delhi,600,6600,6756500
9170,2024-05-04,"Coffee Beans (500g)",Delhi,600,9000,6756500
9167,2024-05-04,"Coffee Beans (500g)",Delhi,600,4800,6756500
9169,2024-05-04,"Coffee Beans (500g)",Delhi,600,4200,6756500
9180,2024-05-05,"Coffee Beans (500g)",Indore,600,7200,6797300
9178,2024-05-05,"Coffee Beans (500g)",Jaipur,600,8400,6797300
9181,2024-05-05,"Coffee Beans (500g)",Ahmedabad,600,7200,6797300
9177,2024-05-05,"Coffee Beans (500g)",Jaipur,600,12000,6797300
9179,2024-05-05,"Coffee Beans (500g)",Kanpur,600,6000,6797300
9189,2024-05-06,"Coffee Beans (500g)",Pune,600,5400,6814100
9188,2024-05-06,"Coffee Beans (500g)",Pune,600,11400,6814100
9196,2024-05-07,"Coffee Beans (500g)",Pune,600,12000,6860900
9199,2024-05-07,"Coffee Beans (500g)",Bangalore,600,4200,6860900
9195,2024-05-07,"Coffee Beans (500g)",Mumbai,600,6600,6860900
9194,2024-05-07,"Coffee Beans (500g)",Delhi,600,9000,6860900
9197,2024-05-07,"Coffee Beans (500g)",Delhi,600,9000,6860900
9198,2024-05-07,"Coffee Beans (500g)",Jaipur,600,6000,6860900
9212,2024-05-08,"Coffee Beans (500g)",Jaipur,600,7200,6868100
9227,2024-05-09,"Coffee Beans (500g)",Pune,600,4200,6898700
9224,2024-05-09,"Coffee Beans (500g)",Kanpur,600,6600,6898700
9223,2024-05-09,"Coffee Beans (500g)",Pune,600,9600,6898700
9226,2024-05-09,"Coffee Beans (500g)",Jaipur,600,7200,6898700
9225,2024-05-09,"Coffee Beans (500g)",Pune,600,3000,6898700
9235,2024-05-10,"Coffee Beans (500g)",Nagpur,600,10200,6931700
9233,2024-05-10,"Coffee Beans (500g)",Jaipur,600,9600,6931700
9236,2024-05-10,"Coffee Beans (500g)",Delhi,600,9600,6931700
9234,2024-05-10,"Coffee Beans (500g)",Pune,600,3600,6931700
9246,2024-05-11,"Coffee Beans (500g)",Pune,600,5400,6964100
9248,2024-05-11,"Coffee Beans (500g)",Chennai,600,12000,6964100
9245,2024-05-11,"Coffee Beans (500g)",Hyderabad,600,4800,6964100
9247,2024-05-11,"Coffee Beans (500g)",Kanpur,600,4800,6964100
9249,2024-05-11,"Coffee Beans (500g)",Chennai,600,5400,6964100
